['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-00002.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-00002.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-00002.npy', '民用 航空器 抵押 权 适用 民用 航空器 国籍 登记 国 法律', 21]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04211.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04211.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04211.npy', '越 往 森林 里 走 光 色 越来越 暗 远远 传来 熊猫 党人 的 相互 呼唤 她 也 呵呵 地 大声 作答', 14]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04212.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04212.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04212.npy', '她 轻 如 耳语 地 问 他 是否 有空 能不能 屈尊 陪 她 上街 买 些 枇杷 外面 黑 她 怕 遇上 歹人', 8]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04213.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04213.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04213.npy', '一进门 我 被 惊呆 了 这 户 名叫 庞 吉 的 老农 是 抗美援朝 负伤 回乡 的 老兵 妻子 长年 有病 家徒四壁 一贫如洗', 11]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04214.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04214.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04214.npy', '早被 国外 农户 广泛 采用 的 微生物 菌 养 禽畜 技术 已 落户 中国', 43]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04215.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04215.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04215.npy', '说到 二毛 企业 应该 像 二毛 那样 有 资金 有 技术 有 原料 保证 有 销售渠道 有 企业形象', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04216.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04216.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04216.npy', '几 处 坳 口 被 战火 燃烧 过 青烟 依然 飘 袅 而 升 朝 河谷 上空 弥散 直到 与 天地 融为一体', 26]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04217.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04217.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04217.npy', '正月 初二 照 老规矩 是 女儿 偕 姑爷 回娘家 的 日子 也是 老 泰山 最 惬意 的 时候', 25]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04218.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04218.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04218.npy', '据 瑞典 通讯社 报道 一艘 俄罗斯 渔船 二十六日 晨 在 挪威 北部 沿海 沉没 估计 有 十人 丧生', 18]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04219.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04219.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04219.npy', '伟 烈 丰功 费尽 移 山 心力 尽 珠 帘 画 栋 卷 不及 暮 雨 朝云 便 断 碣 残 碑 都 付与 苍 烟 落 照', 1]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04220.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04220.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04220.npy', '他 穷追不舍 深 挖 细 查 终于 弄清 被告 与 该 奶牛 站 是 两 块 牌子 一 套 班子', 40]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04221.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04221.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04221.npy', '截至 去年 十一 月底 该矿 三产 项目 矿 外 拥有 十 一个 矿 内 三 十个 四十 多个 经营 网点', 46]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04222.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04222.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04222.npy', '对 全部 运 款 车 进行 改造 达到 防 抢 防盗 要求 并 为 全体 押运 人员 配备 了 防弹 头盔 和 防弹 服', 39]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04223.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04223.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04223.npy', '据 科威特 官方 宣布 自 海湾战争 结束 以来 伊拉克 仍 扣押 着 大约 六百三十 名 科威特 人', 43]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04224.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04224.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04224.npy', '在 国会 一些 议员 也 已 提出 议案 要求 日本 在 五年内 完全 消灭 对 美 贸易逆差', 21]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04225.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04225.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04225.npy', '国防大学 政委 王茂 润 中将 与 延安 八一 敬老院 八 十五岁 的 老红军 柴 福耀 亲切 交谈', 40]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04226.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04226.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04226.npy', '医院 太平间 老工人 吴 永 源 患 哮喘病 咳嗽 挺 厉害 非得 动手 给 咽 了 气 的 李 润 五 换衣服', 14]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04227.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04227.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04227.npy', '红娘子 插 金簪 戴 银花 比 牡丹 芍药 胜 五 倍 从容 出阁 宛若 云母 天仙', 39]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04228.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04228.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04228.npy', '去年 八月 八日 一群 初 中学 生在 该州 亨德森 县 游玩 时 抓住 二十二 只 青蛙 其中 十 一只 后腿 严重 畸形', 37]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04229.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04229.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04229.npy', '这位 被 孩子们 称为 张 爷爷 的 人 叫 张 永亮 是 山东省 优秀 共产党员 济宁 兽 药厂 厂长', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04230.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04230.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04230.npy', '各区 负责 各区 的 业务 只有 死亡 在 别 区 的 人才 允许 使用 别 区 的 殡仪馆', 27]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04231.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04231.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04231.npy', '凌晨 我 从 团部 开 完 午夜 例会 回到房间 和 我 同住 一 层 的 中国 乒乓球 女队 还在 开 总结会', 35]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04232.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04232.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04232.npy', '村 支部书记 嘎 玛 罗布 说 雪灾 时 圈 窝 种 的 草 维持 了 一个半月 否则 损失 更大', 39]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04233.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04233.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04233.npy', '阎王 保长 用 文明 棍 这里 插 一下 那里 捅 一下 一些 破布 烂片 给 他 的 文明 棍 翻 得 乱七八糟', 9]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04234.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04234.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04234.npy', '那天 上午 半 阴 下午 放晴 可是 到了晚上 饮酒 赏月 时 却 又 浮云 满天 未能 赏玩', 54]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04235.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04235.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04235.npy', '她 警惕 地下 了 床 给 两个 孙子 腋 好 被子 又 拿 过 一 把 大 椅子 把 姐妹俩 挡住 刚 走到 客厅 就 被 人 拦腰 抱住 了', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04236.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04236.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04236.npy', '他们 与 省 市 有关 科研 单位 挂钩 运用 科学 饲养 方法 猪场 变 敞 门 散 养 为 封闭 饲养', 32]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04237.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04237.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04237.npy', '几年前 我终于 有 机会 到了 向往 已 久 充满 梦幻 色彩 的 阿 佤 山 考察 沧源 崖 画', 15]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04238.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04238.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04238.npy', '中 国和 瓦努阿图 双方 今天 在这里 就 瓦努阿图 总理 卡洛 特 访华 发表 了 新闻 公报', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04239.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04239.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04239.npy', '运动 员村 必须 用 铁栏杆 围 起来 有 武装 警卫 站岗 以 保证 运动员 绝对安全', 23]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04240.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04240.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04240.npy', '麻子 抛 给 笠 冈 的 那 懦弱 二 字 也 没 能 避免 岁月 风吹雨打 的 侵蚀', 34]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04241.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04241.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04241.npy', '陶 妈 做菜 的 时候 发现 酱油 快 完了 那天 午 饭后 便 叫 小艾 云 打酱油 生油 也 要买 了', 34]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04242.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04242.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04242.npy', '谢 月娥 大使 请 谢 辛 拉那 烈 和 洪森 转达 中国政府 和 人民 对 西哈努克 国王 的 深切 谢意', 49]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04243.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04243.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04243.npy', '对 全部 运 款 车 进行 改造 达到 防 抢 防盗 要求 并 为 全体 押运 人员 配备 了 防弹 头盔 和 防弹 服', 38]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04244.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04244.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04244.npy', '新华社 太原 二月 五 日电 科学家 研究 发现 掌握 应用 气象 资料 能够 预防 煤矿 的 瓦斯 爆炸', 27]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04245.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04245.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04245.npy', '美容 品 减肥药 营养液 市场 走俏 有人 认为 是 靠 广告 硬 煽 火起来 的', 36]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04246.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04246.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04246.npy', '解放初 邮戳 外圈 仍 沿用 钉 齿 形状 并 将 地名 改为 自 左 至 右 日期 统一 为 阿拉伯数字', 25]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04247.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04247.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04247.npy', '一九四一 年 十一月 陕甘宁 边区 根据 三三 制 原则 举行 参 议会 议员 竞选 一 位 名叫 森 健 的 学员 被 推 为 候选人', 45]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04248.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04248.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04248.npy', '目前 内蒙古 拥有 蒙 医院 二十七 所 中 蒙 医院 十九 所 中 蒙 医 研究所 七 处', 36]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04249.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04249.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04249.npy', '南京 玄武湖 动物 园里 的 一对 红 猩猩 学会 了 向 游人 做 怪 动作 和 吐 唾沫 等 坏毛病 常常 弄 得 游人 扫兴 而 归', 38]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04250.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04250.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04250.npy', '吉林 油田 新立 采油厂 职工 于 国臣 夫妇 看护 最 边远 的 一百零八 采油 单井 已 整整 十年', 43]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04251.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04251.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04251.npy', '匈奴 右 部 遭 到了 沉重 打击 匈奴 浑 邪王 杀 休 屠 王 率领 部 众 四 万人 降 汉', 36]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04252.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04252.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04252.npy', '这 朋友 也 象 谈恋爱 一样 得 讲 缘份 有 缘份 是 不用 刻意 去 追求 的', 5]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04253.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04253.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04253.npy', '为了 保护 原始 文物 不 使 继续 损坏 特 将 其 保存在 文化馆 另 制 此 碑 以 供 游人 观赏', 31]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04254.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04254.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04254.npy', '于是乎 黑白 颠倒 鸡鸭 鱼肉 受 冷落 野菜 窝头 却 成了 餐 桌上 的 宠儿', 44]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04255.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04255.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04255.npy', '拍卖 单位 应当 在 赃物 拍卖 完毕 五 天内 将 赃物 拍卖 款 移送 委托 单位 上交 同级 国库', 46]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04256.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04256.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04256.npy', '这 恶魔 甩 着 头发 喷 着 口 沫 张牙舞爪 地 扑 在 老 妇人 的 颈 子 上 扼住 她 的 脆弱 的 喉管', 47]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04257.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04257.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04257.npy', '柬埔寨 副主席 乔森 潘 今天下午 到达 雅加达 时 说 雅加达 会议 能否 取得 成果 将 取决于 越南', 42]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04258.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04258.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04258.npy', '为了 保护 原始 文物 不 使 继续 损坏 特 将 其 保存在 文化馆 另 制 此 碑 以 供 游人 观赏', 4]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04259.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04259.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04259.npy', '截至 今年 七月 中旬 该市 共 拖欠 教师 工资 一百三十五 万元 因 政令 受阻 而 未 及时 兑现', 40]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04260.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04260.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04260.npy', '现阶段 卫生 事业 手 发展 应 从 外延 转向 内涵 以 提高 现有 卫生 资源 的 利用 效率 为 重点', 33]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04261.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04261.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04261.npy', '它 的 外形 特征 是 头 中等 大 鼻梁 多 微 隆 眼 大 明亮 耳 较 短 厚 颈 细 前胸 宽广 蹄 小 而 质 坚', 22]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04262.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04262.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04262.npy', '走完 苏 堤 之后 意犹未尽 在 楼外楼 吃 过 西湖 醋 鱼 等 佳肴 之后 又 踏 上了 白 堤', 1]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04263.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04263.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04263.npy', '黄 郢 圩 区 位于 淮河 干 流行 洪 区内 是 淮 史 泉 三 条 河流 和 上游 豫 皖 鄂 三省 二十八 县 的 洪水 汇流 处', 1]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04264.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04264.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04264.npy', '有人 指出 对 诈骗 行为 应该 严厉打击 原 货 不仅 要 如数 追回 还 应 追究 额外 损失 赔偿', 31]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04265.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04265.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04265.npy', '大概 迨 至 明清 之际 月饼 才 越 制 越 精 吃月饼 之风 也 就 逐渐 盛行 起来', 16]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04266.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04266.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04266.npy', '奥地利 二十五日 授予 奥 中 友协 名誉 会长 香港 环球 轮船 公司 董事长 苏 海文 罗 斯托 恩 勋章', 2]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04267.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04267.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04267.npy', '雄 虾 性腺 当年 成熟 即 与 雌 虾 交配 雌 虾 性腺 成熟 较 迟 所以 要 到 第二年 才能 怀孕 产 仔', 10]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04268.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04268.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04268.npy', '空军 航空兵 某部 女 飞行员 王琴 刻苦 钻研 飞行 技能 最近 跨入 了 全天候 飞行员 行列', 44]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04269.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04269.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04269.npy', '拧 开 塑料 盖儿 一看 唉 又是 蜡 封 的 木 塞 儿 同样 也 都 陷 在 瓶口 内', 3]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04270.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04270.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04270.npy', '所以 这 野兽 有时候 又 特别 地 厌恶 粗俗 沉默寡言 冷酷 地 凝望 着 人间', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04271.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04271.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04271.npy', '这种 柔软 濡 润 性 好 又 透气 的 新材料 对 隐形眼镜 的 推广 普及 产生 了 划时代 意义', 4]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04272.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04272.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04272.npy', '村里 的 老年人 端 然 肃然 地 纠正 着 外乡人 的 发音 过后 还 边 摇头 边 感叹 说 外乡人 就是 笨', 10]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04273.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04273.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04273.npy', '的确 从古到今 因 说 假话 受宠 升官 说真话 反 遭 压抑 甚至 丢 官 掉 脑袋 的 事 不胜枚举', 29]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04274.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04274.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04274.npy', '可 两眼 发 黑 双手 松软 我 只好 挂 着 一档 往前 蹭 气 得 跟 在 我 后 面的 汽车 一个劲 按喇叭', 16]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04275.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04275.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04275.npy', '假日 偶 有朋友 约 访 我们 也 多 商定 于某 茶馆 践 约 既 省 家人 应酬 又 得 舒心 环境', 2]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04276.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04276.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04276.npy', '这个 大寨 由 平 寨 东 引 羊 盘 南 贵 四个 村 组成 共 一千二百二十七 户 近 六千 名 苗族 同胞', 42]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04277.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04277.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04277.npy', '单位 不是我 老爹 开 的 凭什么 要 一 次 二 次 照顾 我 我 不能 把 自己 的 包袱 往 学校 甩', 50]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04278.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04278.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04278.npy', '北京 阜外 医院 心 外科 专家 含蓄 的 解释 表明 患儿 母亲 体质 极差 直接 影响 了 后代 的 健康', 21]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04279.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04279.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04279.npy', '近年来 影坛 上 什么 鬼 啊 侠 啊 偷 啊 盗 啊 杀 啊 鲜血 淋漓 的 凶杀 场面 等 成了 某些 娱乐片 里 不可少 的 内容', 39]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04280.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04280.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04280.npy', '医生 问 他 哪儿 不舒服 他说 喉咙 被 鱼 剌 卡住 了 喝 醋 吞 饭团 用 手 挖 都 没 有用', 12]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04281.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04281.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04281.npy', '陈独秀 敢 说 敢做 他 领导 了 五四运动 而 群众运动 也 推动 着 他 奋勇 前进', 33]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04282.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04282.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04282.npy', '王铁 成对 娇妻 体贴入微 对 老母 关怀备至 远近 驰名 对 爱子 百般 疼爱 更是 路人皆知', 10]
['/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-spec-04283.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-mel-04283.npy', '/ssd1/npy_tacotron_THCHS_id_num_60/THCHS-wav-04283.npy', '粉碎 四人帮 后 人民 文学 出版社 出版 了 杨 朔 散 文选 杨 朔 短篇小说 选 等等', 6]
